0, 2.365213
1, 1.744057
2, 1.418117
3, 1.215438
4, 1.086645
5, 1.002060
6, 0.936969
7, 0.884522
8, 0.845770
9, 0.810935
10, 0.775452
11, 0.747069
12, 0.716892
13, 0.686136
14, 0.656729
15, 0.636090
16, 0.617987
17, 0.600112
18, 0.578880
19, 0.563268
20, 0.550811
21, 0.539621
22, 0.531517
23, 0.525325
24, 0.517967
25, 0.506381
26, 0.494531
27, 0.482265
28, 0.474497
29, 0.466950
30, 0.452091
31, 0.431618
32, 0.416177
33, 0.406893
34, 0.397438
35, 0.389915
36, 0.381754
37, 0.381302
38, 0.379084
39, 0.379266
40, 0.372546
41, 0.363792
42, 0.348990
43, 0.329614
44, 0.316674
45, 0.313275
46, 0.304881
47, 0.299264
48, 0.292766
49, 0.281707
50, 0.269653
51, 0.256183
52, 0.244503
53, 0.234292
54, 0.231343
55, 0.221849
56, 0.208955
57, 0.204130
58, 0.193527
59, 0.184695
60, 0.176271
61, 0.172074
62, 0.166639
63, 0.153713
64, 0.136248
65, 0.122676
66, 0.118545
67, 0.115100
68, 0.106353
69, 0.097986
70, 0.093110
71, 0.091955
72, 0.088962
73, 0.091528
74, 0.094272
75, 0.091573
76, 0.086663
77, 0.078402
78, 0.067955
79, 0.063867
80, 0.062845
81, 0.059755
82, 0.054387
83, 0.049960
84, 0.044800
85, 0.040518
86, 0.036992
87, 0.036091
88, 0.035231
89, 0.036150
90, 0.038169
91, 0.036891
92, 0.031021
93, 0.028807
94, 0.027240
95, 0.021354
96, 0.016232
97, 0.014937
98, 0.008567
99, 0.009114
100, 0.012523
101, 0.013208
102, 0.014396
103, 0.017116
104, 0.020164
105, 0.023771
106, 0.025147
107, 0.022317
108, 0.018805
109, 0.018016
110, 0.016697
111, 0.016182
112, 0.019936
113, 0.024757
114, 0.026708
115, 0.024871
116, 0.023907
117, 0.021001
118, 0.016806
119, 0.015428
120, 0.008821
121, 0.007734
122, 0.005498
123, 0.003177
124, -0.000497
125, -0.000861
126, -0.001534
127, -0.004935
128, -0.006741
129, -0.006505
130, -0.009705
131, -0.011476
132, -0.008167
133, 0.000863
134, 0.001096
135, 0.003401
136, 0.002280
137, 0.005800
138, 0.010064
139, 0.005454
140, -0.004465
141, -0.009093
142, -0.014440
143, -0.018266
144, -0.022642
145, -0.024613
146, -0.031572
147, -0.038145
148, -0.049355
149, -0.058253
150, -0.064656
151, -0.063718
152, -0.065489
153, -0.063595
154, -0.067990
155, -0.073159
156, -0.076743
157, -0.081093
158, -0.084681
159, -0.086472
160, -0.090888
161, -0.094804
162, -0.093283
163, -0.096602
164, -0.100043
165, -0.105131
166, -0.104939
167, -0.096955
168, -0.088383
