0, 2353476
1, 4356496
2, 5585410
3, 6483062
4, 7324854
5, 8171938
6, 8985212
7, 9791024
8, 10645090
9, 11406674
10, 12091378
11, 12824194
12, 13523468
13, 14171832
14, 14793498
15, 15507894
16, 16227360
17, 16891358
18, 17463932
19, 18042778
20, 18704656
21, 19388884
22, 20117970
23, 20833736
24, 21484620
25, 22087458
26, 22639006
27, 23159082
28, 23814354
29, 24394354
30, 24821612
31, 25169986
32, 25583846
33, 26090522
34, 26643860
35, 27239174
36, 27863846
37, 28678296
38, 29415548
39, 30148288
40, 30692522
41, 31114942
42, 31412768
43, 31574248
44, 31991278
45, 32620728
46, 33175492
47, 33748598
48, 34320386
49, 34714442
50, 35098408
51, 35403646
52, 35741340
53, 36038152
54, 36516462
55, 36799818
56, 37034640
57, 37509006
58, 37878176
59, 38171954
60, 38528546
61, 39033744
62, 39424752
63, 39586756
64, 39634094
65, 39729900
66, 40073036
67, 40423804
68, 40670396
69, 40970008
70, 41375344
71, 41844892
72, 42265012
73, 42780994
74, 43342026
75, 43792850
76, 44164050
77, 44359962
78, 44557452
79, 44870972
80, 45331786
81, 45680766
82, 45931816
83, 46172016
84, 46443902
85, 46815238
86, 47145932
87, 47559726
88, 48048046
89, 48460014
90, 48883642
91, 49202480
92, 49359708
93, 49652980
94, 49996548
95, 50056848
96, 50111690
97, 50244124
98, 50249984
99, 50482744
100, 50757590
101, 51089106
102, 51392540
103, 51788450
104, 52082668
105, 52365484
106, 52751898
107, 52955398
108, 52919186
109, 52945706
110, 52944416
111, 53003578
112, 53268114
113, 53379032
114, 53513302
115, 53542428
116, 53595760
117, 53571794
118, 53494560
119, 53499672
120, 53284712
121, 53268720
122, 53268918
123, 53279872
124, 53248104
125, 53291722
126, 53312622
127, 53350998
128, 53440822
129, 53530958
130, 53484642
131, 53442948
132, 53592758
133, 53924916
134, 54026420
135, 54112532
136, 54162396
137, 54341866
138, 54507932
139, 54303428
140, 53919028
141, 53681620
142, 53516144
143, 53435322
144, 53208800
145, 53022754
146, 52653736
147, 52260782
148, 51746642
149, 51328154
150, 51065824
151, 50979576
152, 50908848
153, 50784520
154, 50566360
155, 50144994
156, 49810270
157, 49517824
158, 49264010
159, 49057926
160, 48751068
161, 48447802
162, 48204446
163, 47740122
164, 47281546
165, 46866154
166, 46575696
167, 46577248
168, 46480896
169, 46282756
170, 45948836
171, 45802050
172, 45632286
173, 45276350
174, 45073364
175, 45026980
176, 44930668
177, 44642376
178, 44285550
179, 44036788
180, 43796596
181, 43348086
182, 42901470
183, 42787366
184, 42604300
185, 42510246
186, 42170378
187, 41659056
188, 40954032
189, 40379180
190, 39918554
191, 39537162
192, 39047952
193, 38484756
194, 37897010
195, 37381352
196, 36886034
197, 36351044
198, 35677266
199, 35060460
200, 34647548
201, 34188802
202, 33734390
203, 33268682
204, 32893364
205, 32590770
206, 32353966
207, 31934432
208, 31583618
209, 31171140
210, 30663460
211, 30196346
212, 29757522
213, 29400184
214, 28928686
215, 28471430
216, 28158852
217, 27788230
218, 27494628
219, 27005746
220, 26466104
221, 25941366
222, 25457198
223, 25104142
224, 24671586
225, 24231358
226, 23772054
227, 23283408
228, 22858210
229, 22460622
230, 22066952
231, 21732444
232, 21390334
233, 21025728
234, 20788426
235, 20491068
236, 20172644
237, 19864760
238, 19606472
239, 19340810
240, 19020320
241, 18666444
242, 18296644
243, 18052134
244, 17814796
245, 17576408
246, 17333984
247, 17114340
248, 16884688
249, 16628154
250, 16282282
251, 15892542
252, 15699308
253, 15592086
254, 15344736
255, 15049382
256, 14807284
257, 14526544
258, 14355962
259, 14124970
260, 13883006
261, 13616846
262, 13363104
263, 13153514
264, 12933792
265, 12705994
266, 12461772
267, 12193406
268, 11937194
269, 11658428
270, 11372910
271, 11205900
272, 10947982
273, 10693046
274, 10462666
275, 10299394
276, 10118530
277, 9862368
278, 9537590
279, 9244942
280, 9023546
281, 8897642
282, 8702756
283, 8501556
284, 8395054
285, 8221870
286, 8068836
287, 7928784
288, 7799056
289, 7664626
290, 7534932
291, 7409946
292, 7251410
293, 7020596
294, 6747820
295, 6481770
296, 6253570
297, 6083312
298, 5943106
299, 5773794
300, 5628220
301, 5442932
302, 5260236
303, 5036274
304, 4799962
305, 4630608
306, 4505976
307, 4352172
308, 4244298
309, 4169292
310, 4052366
311, 3945066
312, 3834224
313, 3768532
314, 3657782
315, 3580628
316, 3464598
317, 3321062
318, 3183742
319, 3018964
320, 2952426
321, 2908254
322, 2821226
323, 2726408
324, 2639100
325, 2526418
326, 2433666
327, 2349114
328, 2258152
329, 2147702
330, 2036540
331, 1971530
332, 1883958
333, 1827196
334, 1722422
335, 1635232
336, 1558682
337, 1494032
338, 1393940
339, 1320246
340, 1216250
341, 1087630
342, 996718
343, 904694
344, 830180
345, 759506
346, 691284
347, 611926
348, 550666
349, 508756
350, 460848
351, 398736
352, 349106
353, 286520
354, 228320
355, 177678
356, 115578
357, 59824
358, 21314
359, 2436
